Word	Match	Lexicality	Old20	Old20_Diff	Ned1	Ned1_Diff	Overlap_Ratio	Maxdeviation	Summed_Deviation	Maxdeviation_Transition
pełnić	pejkić	N	2.75	1.35	0	-10	2/3	-224	453	_pej[ki]ć_
pełnić	pymnić	N	2.0	0.6	0	-10	2/3	160	381	_py[mn]ić_
pełnić	pyjnić	N	2.0	0.6	0	-10	2/3	183	373	_py[jn]ić_
pełnić	pyłkić	N	2.05	0.65	1	-9	2/3	-224	701	_pył[ki]ć_
pełnić	pudnić	N	1.95	0.55	1	-9	2/3	-199	329	_p[ud]nić_
pełnić	puznić	N	2.1	0.7	0	-10	2/3	-203	344	_p[uz]nić_
pełnić	pułkić	N	1.95	0.55	1	-9	2/3	-224	692	_puł[ki]ć_
pełnić	pumnić	N	2.0	0.6	0	-10	2/3	160	270	_pu[mn]ić_
pełnić	pujnić	N	2.0	0.6	0	-10	2/3	183	345	_pu[jn]ić_
pełnić	pąłbić	N	2.85	1.45	0	-10	2/3	-441	1080	_pął[bi]ć_
pełnić	pąłwić	N	2.7	1.3	0	-10	2/3	-403	912	_pął[wi]ć_
pełnić	pąłpić	N	2.75	1.35	0	-10	2/3	-323	814	_pął[pi]ć_
pełnić	pąłlić	N	2.6	1.2	0	-10	2/3	-301	821	_pął[li]ć_
pełnić	pąłcić	N	2.25	0.85	0	-10	2/3	-286	758	_pął[ci]ć_
rozwijać	rodcilać	N	2.85	1.4	0	-9	2/3	-1018	2289	_r[od]cilać_
rozwijać	rodlilać	N	2.95	1.5	0	-9	2/3	-1018	2405	_r[od]lilać_
rozwijać	rodsilać	N	2.75	1.3	0	-9	2/3	-1018	3019	_r[od]silać_
rozwijać	rodmilać	N	2.9	1.45	0	-9	2/3	-1018	2821	_r[od]milać_
rozwijać	rodbilać	N	2.8	1.35	0	-9	2/3	-1018	2591	_r[od]bilać_
rozwijać	rodnilać	N	2.9	1.45	0	-9	2/3	-1018	3202	_r[od]nilać_
rozwijać	rodpilać	N	2.4	0.95	0	-9	2/3	-1018	2038	_r[od]pilać_
rozwijać	nanwijać	N	2.3	0.85	2	-7	2/3	-1770	4105	_n[an]wijać_
rozwijać	narwijać	N	2.25	0.8	2	-7	2/3	1319	3448	[_n]arwijać_
rozwijać	kanwijać	N	2.85	1.4	0	-9	2/3	-1862	5350	_[ka]nwijać_
rozwijać	karwijać	N	2.8	1.35	0	-9	2/3	-1862	4693	_[ka]rwijać_
rozwijać	kodcijać	N	2.7	1.25	0	-9	2/3	1492	3782	[_k]odcijać_
rozwijać	kodkijać	N	2.8	1.35	0	-9	2/3	-1817	5538	_kod[ki]jać_
rozwijać	kodwirać	N	2.8	1.35	0	-9	2/3	-1836	6486	_kodwi[r]ać_
rozwijać	kodwitać	N	2.7	1.25	0	-9	2/3	1523	5771	_kodwi[ta]ć_
rozwijać	kodwilać	N	2.7	1.25	0	-9	2/3	1492	4532	[_k]odwilać_
rozwijać	kodwimać	N	2.8	1.35	0	-9	2/3	2041	5809	_kodwi[m]ać_
rozwijać	kodlijać	N	2.75	1.3	0	-9	2/3	1492	3898	[_k]odlijać_
rozwijać	kodsijać	N	2.7	1.25	0	-9	2/3	1492	4512	[_k]odsijać_
rozwijać	kodfijać	N	2.8	1.35	0	-9	2/3	-1798	5624	_kod[fi]jać_
mieścić	kieżnić	N	2.3	0.8	0	-8	2/3	-124	321	[_k]ieżnić_
mieścić	kieśnić	N	2.0	0.5	0	-8	2/3	-124	295	[_k]ieśnić_
mieścić	kiebnić	N	2.6	1.1	0	-8	2/3	-124	318	[_k]iebnić_
mieścić	kiewkić	N	2.55	1.05	0	-8	2/3	-124	313	[_k]iewkić_
mieścić	kieckić	N	2.2	0.7	1	-7	2/3	-124	339	[_k]ieckić_
mieścić	kiedkić	N	2.65	1.15	0	-8	2/3	-124	297	[_k]iedkić_
mieścić	kieblić	N	2.55	1.05	0	-8	2/3	-124	386	[_k]ieblić_
mieścić	kiegnić	N	2.5	1.0	0	-8	2/3	-124	307	[_k]iegnić_
mieścić	kieźnić	N	2.65	1.15	0	-8	2/3	-124	401	[_k]ieźnić_
mieścić	kiebkić	N	2.75	1.25	0	-8	2/3	-124	360	[_k]iebkić_
mieścić	kiepkić	N	2.55	1.05	0	-8	2/3	-124	355	[_k]iepkić_
mieścić	wiescić	N	1.9	0.4	2	-6	2/3	-236	620	_wie[sc]ić_
mieścić	wiecnić	N	2.05	0.55	0	-8	2/3	-193	559	_wie[cn]ić_
mieścić	wiepsić	N	2.55	1.05	0	-8	2/3	-177	550	_wie[ps]ić_
mieścić	wieglić	N	2.3	0.8	0	-8	2/3	174	464	_[wie]glić_
mieścić	wieckić	N	2.0	0.5	0	-8	2/3	174	369	_[wie]ckić_
mieścić	wietlić	N	2.0	0.5	0	-8	2/3	-230	583	_wie[tl]ić_
mieścić	wieślić	N	1.95	0.45	1	-7	2/3	174	468	_[wie]ślić_
mieścić	wietwić	N	2.75	1.25	0	-8	2/3	174	521	_[wie]twić_
mieścić	wiebrić	N	2.8	1.3	0	-8	2/3	174	503	_[wie]brić_
otwierać	ocpiapać	N	2.9	1.25	0	-5	2/3	-2828	7508	_ocp[ia]pać_
otwierać	ocpiazać	N	3.0	1.35	0	-5	2/3	-3507	8255	_ocpia[z]ać_
otwierać	ocpiażać	N	3.0	1.35	0	-5	2/3	-3166	7749	_ocpia[ż]ać_
otwierać	ocpiagać	N	2.95	1.3	0	-5	2/3	-2828	6417	_ocp[ia]gać_
otwierać	ocpiasać	N	2.75	1.1	0	-5	2/3	-2828	6100	_ocp[ia]sać_
otwierać	ocpiatać	N	2.8	1.15	0	-5	2/3	-2828	4991	_ocp[ia]tać_
otwierać	ocpiajać	N	2.95	1.3	0	-5	2/3	-2828	6327	_ocp[ia]jać_
otwierać	ocpiakać	N	2.85	1.2	0	-5	2/3	-2828	7823	_ocp[ia]kać_
otwierać	ocpialać	N	2.8	1.15	0	-5	2/3	-2828	5358	_ocp[ia]lać_
otwierać	ocpiabać	N	3.0	1.35	0	-5	2/3	-2828	7651	_ocp[ia]bać_
otwierać	ocpiadać	N	2.8	1.15	0	-5	2/3	-2828	6672	_ocp[ia]dać_
otwierać	ocpiamać	N	3.0	1.35	0	-5	2/3	3877	8573	_ocpia[m]ać_
otwierać	ościapać	N	2.95	1.3	0	-5	2/3	-2828	7349	_ośc[ia]pać_
otwierać	ościazać	N	2.95	1.3	0	-5	2/3	-3507	8096	_ościa[z]ać_
otwierać	ościażać	N	2.8	1.15	0	-5	2/3	-3166	7590	_ościa[ż]ać_
otwierać	ościagać	N	2.7	1.05	0	-5	2/3	-2828	6258	_ośc[ia]gać_
otwierać	ościasać	N	2.9	1.25	0	-5	2/3	-2828	5941	_ośc[ia]sać_
otwierać	ościatać	N	2.8	1.15	0	-5	2/3	-2828	4832	_ośc[ia]tać_
otwierać	ościajać	N	3.0	1.35	0	-5	2/3	-2828	6168	_ośc[ia]jać_
otwierać	ościakać	N	2.55	0.9	0	-5	2/3	-2828	7664	_ośc[ia]kać_
ruszyć	surzyć	N	1.75	0.3	5	-4	2/3	-162	416	_su[rz]yć_
ruszyć	sudnyć	N	2.25	0.8	0	-9	2/3	-190	541	_su[dn]yć_
ruszyć	suchyć	N	1.9	0.45	2	-7	2/3	-165	355	_su[chy]ć_
ruszyć	sustyć	N	1.95	0.5	1	-8	2/3	-192	554	_su[st]yć_
ruszyć	dustyć	N	2.0	0.55	0	-9	2/3	-312	720	[_d]ustyć_
ruszyć	dusnyć	N	2.0	0.55	0	-9	2/3	-496	1103	_du[sn]yć_
ruszyć	durzyć	N	1.8	0.35	4	-5	2/3	-312	582	[_d]urzyć_
ruszyć	duskyć	N	2.35	0.9	0	-9	2/3	-312	646	[_d]uskyć_
ruszyć	duśnyć	N	2.4	0.95	0	-9	2/3	-462	1055	_du[śn]yć_
ruszyć	dudzyć	N	2.0	0.55	0	-9	2/3	-312	827	[_d]udzyć_
ruszyć	duwnyć	N	2.3	0.85	0	-9	2/3	-374	900	_du[wn]yć_
ruszyć	duchyć	N	1.95	0.5	1	-8	2/3	-312	521	[_d]uchyć_
ruszyć	duknyć	N	2.0	0.55	0	-9	2/3	-312	866	[_d]uknyć_
ruszyć	dupnyć	N	1.85	0.4	3	-6	2/3	-312	900	[_d]upnyć_
ruszyć	duczyć	N	1.65	0.2	7	-2	2/3	428	982	_du[cz]yć_
ruszyć	dutnyć	N	2.3	0.85	0	-9	2/3	-312	794	[_d]utnyć_
ruszyć	dudnyć	N	1.95	0.5	1	-8	2/3	-312	707	[_d]udnyć_
ruszyć	suśnyć	N	2.8	1.35	0	-9	2/3	-462	889	_su[śn]yć_
ruszyć	sudzyć	N	1.95	0.5	1	-8	2/3	-261	661	_su[dzy]ć_
ruszyć	suknyć	N	2.0	0.55	0	-9	2/3	-288	700	_su[kny]ć_
różnić	smócić	N	1.9	0.35	2	-5	2/3	-945	1233	_smó[c]ić_
różnić	śrócić	N	2.15	0.6	1	-6	2/3	-945	1233	_śró[c]ić_
różnić	zwócić	N	2.05	0.5	1	-6	2/3	-945	1247	_zwó[c]ić_
różnić	źrócić	N	2.2	0.65	1	-6	2/3	-945	1255	_źró[c]ić_
różnić	chócić	N	2.15	0.6	0	-7	2/3	-945	1247	_chó[c]ić_
różnić	głócić	N	2.05	0.5	2	-5	2/3	-945	1273	_głó[c]ić_
różnić	skócić	N	1.9	0.35	2	-5	2/3	-945	1263	_skó[c]ić_
różnić	zgócić	N	2.0	0.45	0	-7	2/3	-945	1239	_zgó[c]ić_
różnić	zbócić	N	2.0	0.45	0	-7	2/3	-945	1245	_zbó[c]ić_
różnić	półcić	N	1.95	0.4	1	-6	2/3	-945	1343	_pół[c]ić_
różnić	bójcić	N	2.35	0.8	1	-6	2/3	-945	1255	_bój[c]ić_
różnić	pójcić	N	2.05	0.5	1	-6	2/3	-945	1267	_pój[c]ić_
różnić	dwócić	N	2.55	1.0	0	-7	2/3	-945	1251	_dwó[c]ić_
różnić	gółcić	N	2.5	0.95	1	-6	2/3	-945	1235	_gół[c]ić_
różnić	rójcić	N	2.3	0.75	0	-7	2/3	-945	1241	_rój[c]ić_
różnić	krócić	N	1.7	0.15	6	-1	2/3	-945	1331	_kró[c]ić_
różnić	pólcić	N	2.35	0.8	0	-7	2/3	-945	1241	_pól[c]ić_
różnić	mnócić	N	2.15	0.6	1	-6	2/3	-945	1249	_mnó[c]ić_
różnić	złócić	N	1.85	0.3	3	-4	2/3	-945	1239	_złó[c]ić_
różnić	słócić	N	1.85	0.3	3	-4	2/3	-945	1245	_słó[c]ić_
leczyć	zechyć	N	2.3	0.6	0	-4	2/3	-441	892	_ze[ch]yć_
leczyć	zeskyć	N	2.2	0.5	1	-3	2/3	-500	989	_ze[sky]ć_
leczyć	zedzyć	N	2.15	0.45	1	-3	2/3	-472	752	_ze[dzy]ć_
leczyć	cechyć	N	2.15	0.45	1	-3	2/3	-441	1166	_ce[ch]yć_
leczyć	ceskyć	N	2.7	1.0	0	-4	2/3	-500	1263	_ce[sky]ć_
leczyć	ceszyć	N	1.8	0.1	4	0	2/3	-428	988	_ce[sz]yć_
leczyć	cedzyć	N	2.2	0.5	1	-3	2/3	-472	1026	_ce[dzy]ć_
leczyć	gechyć	N	2.75	1.05	0	-4	2/3	-482	1599	[_g]echyć_
leczyć	geskyć	N	2.85	1.15	0	-4	2/3	-500	1696	_ge[sky]ć_
leczyć	gedzyć	N	2.7	1.0	0	-4	2/3	-482	1459	[_g]edzyć_
leczyć	geszyć	N	1.9	0.2	2	-2	2/3	-482	1421	[_g]eszyć_
leczyć	rechyć	N	2.4	0.7	0	-4	2/3	484	1423	[_r]echyć_
leczyć	reskyć	N	2.75	1.05	0	-4	2/3	-500	1520	_re[sky]ć_
leczyć	redzyć	N	2.0	0.3	0	-4	2/3	484	1283	[_r]edzyć_
leczyć	reszyć	N	1.85	0.15	3	-1	2/3	484	1245	[_r]eszyć_
leczyć	dechyć	N	2.2	0.5	1	-3	2/3	-441	1136	_de[ch]yć_
leczyć	deskyć	N	2.4	0.7	0	-4	2/3	-500	1233	_de[sky]ć_
leczyć	deszyć	N	1.85	0.15	3	-1	2/3	-428	958	_de[sz]yć_
leczyć	dedzyć	N	2.5	0.8	0	-4	2/3	-472	996	_de[dzy]ć_
leczyć	sechyć	N	2.4	0.7	0	-4	2/3	-441	1278	_se[ch]yć_
wysyłać	wycucać	N	2.0	0.5	0	-8	2/3	-3329	7624	_wycu[c]ać_
wysyłać	wyrucać	N	1.9	0.4	2	-6	2/3	-3329	7683	_wyru[c]ać_
wysyłać	wyducać	N	1.9	0.4	2	-6	2/3	-3329	8451	_wydu[c]ać_
wysyłać	wykucać	N	1.95	0.45	1	-7	2/3	-3329	7562	_wyku[c]ać_
wysyłać	wywucać	N	2.0	0.5	0	-8	2/3	-3329	9417	_wywu[c]ać_
wysyłać	wybucać	N	1.9	0.4	2	-6	2/3	-3329	7904	_wybu[c]ać_
wysyłać	wyzucać	N	1.85	0.35	3	-5	2/3	-3392	10578	_wy[z]ucać_
wysyłać	wylucać	N	2.0	0.5	0	-8	2/3	-3329	9360	_wylu[c]ać_
wysyłać	wymucać	N	1.95	0.45	1	-7	2/3	-3329	7971	_wymu[c]ać_
wysyłać	wyłucać	N	1.95	0.45	1	-7	2/3	-3558	10701	_wy[ł]ucać_
wysyłać	wytucać	N	1.95	0.45	1	-7	2/3	-3329	7379	_wytu[c]ać_
wysyłać	wynucać	N	2.0	0.5	0	-8	2/3	-3329	8457	_wynu[c]ać_
wysyłać	wypucać	N	1.85	0.35	3	-5	2/3	-3329	9576	_wypu[c]ać_
wysyłać	wygucać	N	2.0	0.5	0	-8	2/3	-3329	9268	_wygu[c]ać_
wysyłać	wyjucać	N	2.0	0.5	0	-8	2/3	-3329	10077	_wyju[c]ać_
wysyłać	wyżucać	N	2.0	0.5	0	-8	2/3	-3329	10330	_wyżu[c]ać_
życzyć	łychyć	N	2.15	0.5	1	-4	2/3	-441	1107	_ły[ch]yć_
życzyć	łyskyć	N	2.15	0.5	0	-5	2/3	-500	1204	_ły[sky]ć_
życzyć	łyszyć	N	1.95	0.3	1	-4	2/3	-428	929	_ły[sz]yć_
życzyć	łydzyć	N	2.5	0.85	0	-5	2/3	-472	967	_ły[dzy]ć_
życzyć	hiczyć	N	1.9	0.25	2	-3	2/3	-505	888	_h[i]czyć_
życzyć	hychyć	N	2.4	0.75	0	-5	2/3	-441	1198	_hy[ch]yć_
życzyć	hyskyć	N	2.85	1.2	0	-5	2/3	-500	1295	_hy[sky]ć_
życzyć	hydzyć	N	2.6	0.95	0	-5	2/3	-472	1058	_hy[dzy]ć_
życzyć	hyszyć	N	1.95	0.3	1	-4	2/3	-428	1020	_hy[sz]yć_
życzyć	jiczyć	N	1.9	0.25	2	-3	2/3	-505	1032	_j[i]czyć_
życzyć	ceczyć	N	1.95	0.3	1	-4	2/3	1020	2087	_c[e]czyć_
życzyć	ciczyć	N	1.9	0.25	2	-3	2/3	965	1571	[_c]iczyć_
życzyć	cyśnyć	N	2.85	1.2	0	-5	2/3	965	2330	[_c]yśnyć_
życzyć	cydłyć	N	2.95	1.3	0	-5	2/3	-980	2421	_cy[dł]yć_
życzyć	cypnyć	N	2.65	1.0	0	-5	2/3	965	2175	[_c]ypnyć_
życzyć	cysnyć	N	2.65	1.0	0	-5	2/3	965	2378	[_c]ysnyć_
życzyć	cychyć	N	2.3	0.65	0	-5	2/3	965	1796	[_c]ychyć_
życzyć	cytnyć	N	2.75	1.1	0	-5	2/3	965	2069	[_c]ytnyć_
życzyć	cysłyć	N	2.8	1.15	0	-5	2/3	-989	2420	_cy[sł]yć_
życzyć	cybnyć	N	2.75	1.1	0	-5	2/3	-981	2411	_cy[bn]yć_
spędzić	częskić	N	2.8	1.3	0	-8	2/3	-209	399	_czę[sk]ić_
spędzić	chęskić	N	2.95	1.45	0	-8	2/3	-209	516	_chę[sk]ić_
spędzić	klęskić	N	2.3	0.8	1	-7	2/3	-209	439	_klę[sk]ić_
spędzić	kręskić	N	2.6	1.1	0	-8	2/3	-209	335	_krę[sk]ić_
spędzić	gręskić	N	3.0	1.5	0	-8	2/3	-209	470	_grę[sk]ić_
spędzić	pręskić	N	2.45	0.95	0	-8	2/3	-209	467	_prę[sk]ić_
spędzić	zwęskić	N	2.75	1.25	0	-8	2/3	-213	524	[_zw]ęskić_
spędzić	tręskić	N	2.7	1.2	0	-8	2/3	-209	413	_trę[sk]ić_
spędzić	stęskić	N	2.45	0.95	1	-7	2/3	-209	446	_stę[sk]ić_
spędzić	skęskić	N	2.75	1.25	0	-8	2/3	-209	396	_skę[sk]ić_
spędzić	spątnić	N	2.65	1.15	0	-8	2/3	-483	1250	_sp[ą]tnić_
spędzić	spąszić	N	2.85	1.35	0	-8	2/3	-483	1131	_sp[ą]szić_
spędzić	spąrzić	N	2.85	1.35	0	-8	2/3	-483	1289	_sp[ą]rzić_
spędzić	spądnić	N	2.25	0.75	0	-8	2/3	-483	1182	_sp[ą]dnić_
spędzić	spąchić	N	2.9	1.4	0	-8	2/3	-483	1131	_sp[ą]chić_
spędzić	spąknić	N	2.55	1.05	0	-8	2/3	-483	1264	_sp[ą]knić_
spędzić	spączić	N	2.65	1.15	0	-8	2/3	-483	1114	_sp[ą]czić_
spędzić	spąskić	N	2.85	1.35	0	-8	2/3	-483	823	_sp[ą]skić_
spędzić	spątkić	N	2.9	1.4	0	-8	2/3	-483	1159	_sp[ą]tkić_
spędzić	spąstić	N	3.0	1.5	0	-8	2/3	-483	1297	_sp[ą]stić_
zapewnić	zapomkić	N	2.75	1.25	0	-8	2/3	-472	1338	_zapom[ki]ć_
zapewnić	zapojkić	N	2.95	1.45	0	-8	2/3	-472	1325	_zapoj[ki]ć_
zapewnić	zapojlić	N	2.7	1.2	0	-8	2/3	372	711	_za[po]jlić_
zapewnić	zapumkić	N	2.9	1.4	0	-8	2/3	-472	996	_zapum[ki]ć_
zapewnić	zapuńkić	N	2.9	1.4	0	-8	2/3	-472	907	_zapuń[ki]ć_
zapewnić	zapullić	N	2.65	1.15	0	-8	2/3	315	780	_zap[ul]lić_
zapewnić	zapulwić	N	2.65	1.15	0	-8	2/3	-405	941	_zapul[wi]ć_
zapewnić	zawołnić	N	2.2	0.7	0	-8	2/3	-478	791	_za[w]ołnić_
zapewnić	zawomnić	N	2.35	0.85	0	-8	2/3	-478	1251	_za[w]omnić_
zapewnić	zawojnić	N	2.5	1.0	0	-8	2/3	-478	1223	_za[w]ojnić_
zapewnić	zawemkić	N	3.0	1.5	0	-8	2/3	-478	1828	_za[w]emkić_
zapewnić	zawekkić	N	3.0	1.5	0	-8	2/3	-478	1406	_za[w]ekkić_
zapewnić	zalojnić	N	2.7	1.2	0	-8	2/3	467	1181	_zalo[jn]ić_
zapewnić	zalomnić	N	2.55	1.05	0	-8	2/3	425	1209	_za[lo]mnić_
zapewnić	zalołnić	N	2.65	1.15	0	-8	2/3	425	749	_za[lo]łnić_
zapewnić	zalułnić	N	2.4	0.9	1	-7	2/3	-327	731	_za[lu]łnić_
zapewnić	zalumnić	N	2.15	0.65	1	-7	2/3	402	938	_zalu[mn]ić_
zapewnić	zapyńkić	N	2.95	1.45	0	-8	2/3	-776	1853	_za[py]ńkić_
zapewnić	zapyrlić	N	2.5	1.0	1	-7	2/3	-776	996	_za[py]rlić_
zapewnić	zapyrwić	N	2.8	1.3	0	-8	2/3	-776	1322	_za[py]rwić_
rzucić	zgupić	N	1.9	0.35	2	-5	2/3	-115	289	[_zg]upić_
rzucić	plupić	N	2.0	0.45	0	-7	2/3	125	343	[_pl]upić_
rzucić	blupić	N	2.0	0.45	0	-7	2/3	-109	206	_blu[p]ić_
rzucić	smupić	N	1.9	0.35	2	-5	2/3	-109	189	_smu[p]ić_
rzucić	zdupić	N	1.85	0.3	3	-4	2/3	-109	270	_zdu[p]ić_
rzucić	ślupić	N	1.95	0.4	1	-6	2/3	-123	290	[_śl]upić_
rzucić	frupić	N	2.0	0.45	0	-7	2/3	-120	287	[_fr]upić_
rzucić	zbupić	N	1.95	0.4	1	-6	2/3	-109	173	_zbu[p]ić_
rzucić	gnupić	N	2.0	0.45	0	-7	2/3	-125	309	[_gn]upić_
rzucić	słupić	N	1.75	0.2	5	-2	2/3	-109	211	_słu[p]ić_
rzucić	znupić	N	1.95	0.4	1	-6	2/3	-109	287	_znu[p]ić_
rzucić	głupić	N	1.5	-0.05	10	3	2/3	-109	276	_głu[p]ić_
rzucić	płupić	N	1.9	0.35	2	-5	2/3	110	259	[_pł]upić_
rzucić	zguwić	N	1.95	0.4	1	-6	2/3	-189	449	_zgu[w]ić_
rzucić	zgukić	N	2.0	0.45	1	-6	2/3	-147	352	_zgu[k]ić_
rzucić	fluwić	N	2.65	1.1	0	-7	2/3	-189	484	_flu[w]ić_
rzucić	flupić	N	2.0	0.45	0	-7	2/3	-136	324	[_fl]upić_
rzucić	flukić	N	2.5	0.95	0	-7	2/3	-147	387	_flu[k]ić_
rzucić	smuwić	N	1.95	0.4	1	-6	2/3	-189	349	_smu[w]ić_
rzucić	smukić	N	1.95	0.4	1	-6	2/3	-147	252	_smu[k]ić_
przejąć	sztująć	N	2.9	1.3	0	-6	2/3	-1014	2387	[_szt]ująć_
przejąć	sztyjąć	N	2.9	1.3	0	-6	2/3	-1020	2678	_szt[y]jąć_
przejąć	sztebąć	N	2.95	1.35	0	-6	2/3	-1014	2116	[_szt]ebąć_
przejąć	sztewąć	N	2.95	1.35	0	-6	2/3	-1014	2601	[_szt]ewąć_
przejąć	szteżąć	N	3.0	1.4	0	-6	2/3	-1014	2148	[_szt]eżąć_
przejąć	sztesąć	N	3.0	1.4	0	-6	2/3	-1014	2153	[_szt]esąć_
przejąć	sztedąć	N	3.0	1.4	0	-6	2/3	-1014	1921	[_szt]edąć_
przejąć	sztepąć	N	2.95	1.35	0	-6	2/3	-1014	2705	[_szt]epąć_
przejąć	sztemąć	N	2.95	1.35	0	-6	2/3	-1014	2186	[_szt]emąć_
przejąć	szterąć	N	2.85	1.25	0	-6	2/3	-1014	2206	[_szt]erąć_
przejąć	sztegąć	N	3.0	1.4	0	-6	2/3	-1014	1993	[_szt]egąć_
przejąć	szteląć	N	2.9	1.3	0	-6	2/3	-1014	2406	[_szt]eląć_
przejąć	sztecąć	N	2.85	1.25	0	-6	2/3	-1014	2706	[_szt]ecąć_
przejąć	szteząć	N	3.0	1.4	0	-6	2/3	-1014	2237	[_szt]eząć_
przejąć	sztełąć	N	3.0	1.4	0	-6	2/3	-1014	2011	[_szt]ełąć_
przejąć	sztetąć	N	2.7	1.1	0	-6	2/3	-1014	2593	[_szt]etąć_
przejąć	sztefąć	N	3.0	1.4	0	-6	2/3	-1014	2760	[_szt]efąć_
przejąć	sztekąć	N	2.95	1.35	0	-6	2/3	-1014	2552	[_szt]ekąć_
przejąć	skrełąć	N	2.95	1.35	0	-6	2/3	-954	1934	[_skr]ełąć_
przejąć	skrewąć	N	2.6	1.0	1	-5	2/3	-954	2524	[_skr]ewąć_
stawać	szapać	N	1.85	0.5	3	-8	2/3	80	225	_sza[p]ać_
stawać	trapać	N	1.85	0.5	3	-8	2/3	-102	287	_[tra]pać_
stawać	spacać	N	1.7	0.35	6	-5	2/3	189	636	_spa[c]ać_
stawać	spapać	N	1.65	0.3	7	-4	2/3	-165	425	_[spa]pać_
stawać	kralać	N	1.85	0.5	3	-8	2/3	-178	578	_[kra]lać_
stawać	kracać	N	1.75	0.4	5	-6	2/3	189	650	_kra[c]ać_
stawać	krapać	N	1.7	0.35	6	-5	2/3	-178	439	_[kra]pać_
stawać	klalać	N	1.9	0.55	2	-9	2/3	-212	692	[_kl]alać_
stawać	klacać	N	1.95	0.6	1	-10	2/3	-212	764	[_kl]acać_
stawać	czalać	N	1.95	0.6	1	-10	2/3	-185	663	_[cza]lać_
stawać	czacać	N	2.0	0.65	0	-11	2/3	189	735	_cza[c]ać_
stawać	czapać	N	1.8	0.45	4	-7	2/3	-185	524	_[cza]pać_
stawać	gralać	N	2.0	0.65	0	-11	2/3	-237	681	[_gr]alać_
stawać	gracać	N	1.9	0.55	2	-9	2/3	-237	753	[_gr]acać_
stawać	grapać	N	1.9	0.55	2	-9	2/3	-237	542	[_gr]apać_
stawać	pralać	N	2.0	0.65	0	-11	2/3	-251	727	[_pr]alać_
stawać	pracać	N	1.9	0.55	2	-9	2/3	-251	799	[_pr]acać_
stawać	prapać	N	1.95	0.6	1	-10	2/3	-251	588	[_pr]apać_
stawać	szalać	N	1.6	0.25	8	-3	2/3	-164	364	_sza[l]ać_
stawać	szacać	N	1.95	0.6	1	-10	2/3	189	436	_sza[c]ać_
zamknąć	naspnąć	N	2.2	0.55	1	-4	2/3	-279	377	_[na]spnąć_
zamknąć	nadrnąć	N	2.35	0.7	0	-5	2/3	-279	382	_[na]drnąć_
zamknąć	nacknąć	N	1.95	0.3	1	-4	2/3	-279	389	_[na]cknąć_
zamknąć	nabrnąć	N	2.2	0.55	1	-4	2/3	-279	461	_[na]brnąć_
zamknąć	nastnąć	N	2.1	0.45	1	-4	2/3	-279	454	_[na]stnąć_
zamknąć	narznąć	N	1.85	0.2	3	-2	2/3	-279	458	_[na]rznąć_
zamknąć	nazdnąć	N	2.7	1.05	0	-5	2/3	-279	424	_[na]zdnąć_
zamknąć	naklnąć	N	2.3	0.65	1	-4	2/3	-279	393	_[na]klnąć_
zamknąć	nachnąć	N	1.8	0.15	4	-1	2/3	288	738	_na[chn]ąć_
zamknąć	nazgnąć	N	2.45	0.8	0	-5	2/3	-279	404	_[na]zgnąć_
zamknąć	naplnąć	N	2.2	0.55	0	-5	2/3	-279	382	_[na]plnąć_
zamknąć	naksnąć	N	2.4	0.75	0	-5	2/3	-279	374	_[na]ksnąć_
zamknąć	nasknąć	N	1.9	0.25	2	-3	2/3	-279	408	_[na]sknąć_
zamknąć	napsnąć	N	2.05	0.4	0	-5	2/3	-279	395	_[na]psnąć_
zamknąć	nadznąć	N	2.3	0.65	0	-5	2/3	-279	385	_[na]dznąć_
zamknąć	nacznąć	N	2.0	0.35	0	-5	2/3	409	816	_na[czn]ąć_
zamknąć	naślnąć	N	2.6	0.95	0	-5	2/3	-279	391	_[na]ślnąć_
zamknąć	nasznąć	N	2.2	0.55	1	-4	2/3	-279	506	_[na]sznąć_
zamknąć	natlnąć	N	2.25	0.6	1	-4	2/3	-279	380	_[na]tlnąć_
zamknąć	tadrnąć	N	2.85	1.2	0	-5	2/3	-467	546	_[ta]drnąć_
podnosić	pozcodić	N	2.8	1.2	0	-6	2/3	1018	3372	_p[oz]codić_
podnosić	pozcogić	N	2.8	1.2	0	-6	2/3	1018	2712	_p[oz]cogić_
podnosić	pozrodić	N	2.15	0.55	0	-6	2/3	1018	3068	_p[oz]rodić_
podnosić	pozrogić	N	2.2	0.6	0	-6	2/3	1018	2408	_p[oz]rogić_
podnosić	pozżodić	N	2.8	1.2	0	-6	2/3	1018	3608	_p[oz]żodić_
podnosić	pozżogić	N	2.75	1.15	0	-6	2/3	1018	2948	_p[oz]żogić_
podnosić	pozdodić	N	2.65	1.05	0	-6	2/3	1018	2681	_p[oz]dodić_
podnosić	pozdogić	N	2.65	1.05	0	-6	2/3	1018	2021	_p[oz]dogić_
podnosić	pozwodić	N	2.0	0.4	2	-4	2/3	1018	3265	_p[oz]wodić_
podnosić	pozwogić	N	2.2	0.6	2	-4	2/3	1018	2605	_p[oz]wogić_
podnosić	pozlodić	N	2.8	1.2	0	-6	2/3	1018	2758	_p[oz]lodić_
podnosić	pozlogić	N	2.8	1.2	0	-6	2/3	1018	2098	_p[oz]logić_
podnosić	pozsodić	N	2.7	1.1	0	-6	2/3	1018	3190	_p[oz]sodić_
